ID;Sursa de venit;Categorie;Tara;Platforma;Magazin;Retea afiliere;Comision;Tip comision;Recurent;Durata cookie;Valoare estimata client;Potential trafic;Competitie;Potential SEO;Dificultate;Dificultate aprobare;Venit lunar potential;Prioritate;URL;Status
PD0096;Carte tiparibila (KDP) — sudoku-volumul-3;Produs digital;international;Payhip / Etsy / KDP;propriu;—;39 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0097;Carte tiparibila (KDP) — sudoku-volumul-4;Produs digital;international;Payhip / Etsy / KDP;propriu;—;39 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0098;Carte tiparibila (KDP) — sudoku-volumul-5;Produs digital;international;Payhip / Etsy / KDP;propriu;—;39 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0099;Carte tiparibila (KDP) — tipare-geometrice-volumul-1;Produs digital;international;Payhip / Etsy / KDP;propriu;—;39 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0100;Carte tiparibila (KDP) — tipare-geometrice-volumul-2;Produs digital;international;Payhip / Etsy / KDP;propriu;—;39 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0101;Carte tiparibila (KDP) — tipare-geometrice-volumul-3;Produs digital;international;Payhip / Etsy / KDP;propriu;—;39 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0102;Carte tiparibila (KDP) — tipare-geometrice-volumul-4;Produs digital;international;Payhip / Etsy / KDP;propriu;—;39 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0103;Carte tiparibila (KDP) — tipare-geometrice-volumul-5;Produs digital;international;Payhip / Etsy / KDP;propriu;—;39 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0104;Carte tiparibila (KDP) — tipare-geometrice-volumul-6;Produs digital;international;Payhip / Etsy / KDP;propriu;—;39 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0105;Carte tiparibila (KDP) — unește-punctele-volumul-1;Produs digital;international;Payhip / Etsy / KDP;propriu;—;39 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0106;Carte tiparibila (KDP) — unește-punctele-volumul-2;Produs digital;international;Payhip / Etsy / KDP;propriu;—;39 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0107;Carte tiparibila (KDP) — unește-punctele-volumul-3;Produs digital;international;Payhip / Etsy / KDP;propriu;—;39 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0108;Carte tiparibila (KDP) — unește-punctele-volumul-4;Produs digital;international;Payhip / Etsy / KDP;propriu;—;39 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0109;Carte tiparibila (KDP) — unește-punctele-volumul-5;Produs digital;international;Payhip / Etsy / KDP;propriu;—;39 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0110;Carte tiparibila (KDP) — unește-punctele-volumul-6;Produs digital;international;Payhip / Etsy / KDP;propriu;—;39 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0111;Printabil digital (Etsy) — arcade-grafit;Produs digital;international;Payhip / Etsy / KDP;propriu;—;29 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0112;Printabil digital (Etsy) — arcade-indigo;Produs digital;international;Payhip / Etsy / KDP;propriu;—;29 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0113;Printabil digital (Etsy) — arcade-prun;Produs digital;international;Payhip / Etsy / KDP;propriu;—;29 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0114;Printabil digital (Etsy) — arcade-salvie;Produs digital;international;Payhip / Etsy / KDP;propriu;—;29 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0115;Printabil digital (Etsy) — arcade-teracota;Produs digital;international;Payhip / Etsy / KDP;propriu;—;29 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0116;Printabil digital (Etsy) — cercuri-grafit;Produs digital;international;Payhip / Etsy / KDP;propriu;—;29 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0117;Printabil digital (Etsy) — cercuri-indigo;Produs digital;international;Payhip / Etsy / KDP;propriu;—;29 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0118;Printabil digital (Etsy) — cercuri-prun;Produs digital;international;Payhip / Etsy / KDP;propriu;—;29 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0119;Printabil digital (Etsy) — cercuri-salvie;Produs digital;international;Payhip / Etsy / KDP;propriu;—;29 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0120;Printabil digital (Etsy) — cercuri-teracota;Produs digital;international;Payhip / Etsy / KDP;propriu;—;29 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0121;Printabil digital (Etsy) — dungi-grafit;Produs digital;international;Payhip / Etsy / KDP;propriu;—;29 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0122;Printabil digital (Etsy) — dungi-indigo;Produs digital;international;Payhip / Etsy / KDP;propriu;—;29 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0123;Printabil digital (Etsy) — dungi-prun;Produs digital;international;Payhip / Etsy / KDP;propriu;—;29 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0124;Printabil digital (Etsy) — dungi-salvie;Produs digital;international;Payhip / Etsy / KDP;propriu;—;29 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0125;Printabil digital (Etsy) — dungi-teracota;Produs digital;international;Payhip / Etsy / KDP;propriu;—;29 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0126;Printabil digital (Etsy) — munti-grafit;Produs digital;international;Payhip / Etsy / KDP;propriu;—;29 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0127;Printabil digital (Etsy) — munti-indigo;Produs digital;international;Payhip / Etsy / KDP;propriu;—;29 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0128;Printabil digital (Etsy) — munti-prun;Produs digital;international;Payhip / Etsy / KDP;propriu;—;29 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0129;Printabil digital (Etsy) — munti-salvie;Produs digital;international;Payhip / Etsy / KDP;propriu;—;29 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0130;Printabil digital (Etsy) — munti-teracota;Produs digital;international;Payhip / Etsy / KDP;propriu;—;29 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0131;Printabil digital (Etsy) — planner-buget-grafit;Produs digital;international;Payhip / Etsy / KDP;propriu;—;29 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0132;Printabil digital (Etsy) — planner-buget-salvie;Produs digital;international;Payhip / Etsy / KDP;propriu;—;29 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0133;Printabil digital (Etsy) — planner-buget-teracota;Produs digital;international;Payhip / Etsy / KDP;propriu;—;29 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0134;Printabil digital (Etsy) — planner-mese-grafit;Produs digital;international;Payhip / Etsy / KDP;propriu;—;29 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0135;Printabil digital (Etsy) — planner-mese-salvie;Produs digital;international;Payhip / Etsy / KDP;propriu;—;29 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0136;Printabil digital (Etsy) — planner-mese-teracota;Produs digital;international;Payhip / Etsy / KDP;propriu;—;29 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0137;Printabil digital (Etsy) — planner-obiceiuri-grafit;Produs digital;international;Payhip / Etsy / KDP;propriu;—;29 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0138;Printabil digital (Etsy) — planner-obiceiuri-salvie;Produs digital;international;Payhip / Etsy / KDP;propriu;—;29 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0139;Printabil digital (Etsy) — planner-obiceiuri-teracota;Produs digital;international;Payhip / Etsy / KDP;propriu;—;29 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0140;Felicitari si etichete printabile — etichete-cadou-brad;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0141;Felicitari si etichete printabile — etichete-cadou-noapte;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0142;Felicitari si etichete printabile — etichete-cadou-salvie;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0143;Felicitari si etichete printabile — etichete-cadou-teracota;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0144;Felicitari si etichete printabile — etichete-cadou-vin;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0145;Felicitari si etichete printabile — felicitare-an-nou-brad;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0146;Felicitari si etichete printabile — felicitare-an-nou-salvie;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0147;Felicitari si etichete printabile — felicitare-an-nou-vin;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0148;Felicitari si etichete printabile — felicitare-aniversare-brad;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0149;Felicitari si etichete printabile — felicitare-aniversare-salvie;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0150;Felicitari si etichete printabile — felicitare-aniversare-vin;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0151;Felicitari si etichete printabile — felicitare-botez-brad;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0152;Felicitari si etichete printabile — felicitare-botez-salvie;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0153;Felicitari si etichete printabile — felicitare-botez-vin;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0154;Felicitari si etichete printabile — felicitare-craciun-brad;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0155;Felicitari si etichete printabile — felicitare-craciun-salvie;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0156;Felicitari si etichete printabile — felicitare-craciun-vin;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0157;Felicitari si etichete printabile — felicitare-insanatosire-brad;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0158;Felicitari si etichete printabile — felicitare-insanatosire-salvie;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0159;Felicitari si etichete printabile — felicitare-insanatosire-vin;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0160;Felicitari si etichete printabile — felicitare-multumesc-brad;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0161;Felicitari si etichete printabile — felicitare-multumesc-salvie;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0162;Felicitari si etichete printabile — felicitare-multumesc-vin;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0163;Felicitari si etichete printabile — felicitare-nunta-brad;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0164;Felicitari si etichete printabile — felicitare-nunta-salvie;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0165;Felicitari si etichete printabile — felicitare-nunta-vin;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0166;Felicitari si etichete printabile — felicitare-scoala-brad;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0167;Felicitari si etichete printabile — felicitare-scoala-salvie;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0168;Felicitari si etichete printabile — felicitare-scoala-vin;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0169;Felicitari si etichete printabile — semne-de-carte-brad;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0170;Felicitari si etichete printabile — semne-de-carte-noapte;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0171;Felicitari si etichete printabile — semne-de-carte-salvie;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0172;Felicitari si etichete printabile — semne-de-carte-teracota;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0173;Felicitari si etichete printabile — semne-de-carte-vin;Produs digital;international;Payhip / Etsy / KDP;propriu;—;19 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0174;Calendar 2027 — calendar-birou-2027;Produs digital;international;Payhip / Etsy / KDP;propriu;—;45 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0175;Calendar 2027 — calendar-perete-2026-restul-anului;Produs digital;international;Payhip / Etsy / KDP;propriu;—;45 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
PD0176;Calendar 2027 — calendar-perete-2027-mandale;Produs digital;international;Payhip / Etsy / KDP;propriu;—;45 lei propus;pret de vanzare;nu;—;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;construit deja;cont platforma + identitate;UNKNOWN;high;;CONSTRUIT, NEPUBLICAT
